ID,TIPO PRODUTO,QUANTIDADE (Kg),Nº ONU,Nº PERIGO,CLASSE,RAIO MINIMO,RAIO MAXIMO,RAIO INCENDIO,RISCO EXPLOSAO,OBSERVAÇÕES,ONU_NORM,ONU_LIMPEZA,CLASSE_NORM,CLASSE_LIMPEZA,CLASSE_DESC,PRODUTO_CANON
1508,Dispositivos de insuflagem de sacos insuflaveis,5816.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1508,Argon liquido refrigerado,0.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1509,Etanolamina ou etanolamina em solucao,26240.0,2491,80,8.0,50,50.0,800,True,,2491,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,etanolamina ou etanolamina em solucao
1510,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
1511,Hidroxido de sodio em solucao,15060.0,1824,80,8.0,50,,800,True,,1824,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio em solucao
1511,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",26600.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
1511,Liquido inorganico corrosivo acido n.s.a.,31960.0,3264,88,8.0,50,,800,True,,3264,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido inorganico corrosivo acido n.s.a.
1512,Bebidas alcoolicas contendo mais de 70% de alcool,18940.0,3065,33,3.0,50,300.0,800,True,,3065,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,bebidas alcoolicas contendo mais de 70% de alcool
1512,Materia perigosa do ponto de vista do ambiente liquida n.s.a,16280.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1512,Materias aparentadas as tintas de impressao,13540.0,1210,33,3.0,50,300.0,800,True,,1210,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,materias aparentadas as tintas de impressao
1513,Acido cloridrico,22060.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
1514,Peroxido de hidrogenio em solucao aquosa estabilizado,0.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
1515,Acido cloridrico,22060.0,1789,80,8.0,50,,800,True,,1789,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido cloridrico
1516,Peroxido de hidrogenio em solucao aquosa,84410.0,2014,58,5.1,50,,800,True,,2014,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa
1517,Adesivos contendo um liquido inflamavel,14740.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1517,Hidroxido de sodio em solucao,2820.0,1824,80,8.0,50,,800,True,,1824,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio em solucao
1518,Hidroxido de sodio em solucao,2820.0,1824,80,8.0,50,,800,True,,1824,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio em solucao
1519,Materia perigosa do ponto de vista do ambiente liquida n.s.a,9010.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1519,Aerossois asfixiantes,4780.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1519,Argon liquido refrigerado,28600.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1520,Adesivos contendo um liquido inflamavel,360.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1521,Recipientes de baixa capacidade contendo gas,14380.0,2037,20,2.0,50,,800,True,,2037,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,recipientes de baixa capacidade contendo gas
1522,Alquifenois liquidos,0.0,3145,88,8.0,50,800.0,800,True,,3145,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,alquifenois liquidos
1523,Aerossois asfixiantes,17420.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1524,Materia perigosa do ponto de vista do ambiente solida n.s.a.,6820.0,3077,90,9.0,50,,800,True,,3077,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente solida n.s.a.
1524,Diisocianato de toluileno,21815.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1525,Diisocianato de toluileno,21815.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1526,Peroxido de hidrogenio em solucao aquosa estabilizado,142950.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
1526,Argon liquido refrigerado,27000.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1527,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",12000.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
1527,Gasolina para motores de automoveis,22879.0,1203,33,3.0,50,300.0,800,True,,1203,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,gasolina para motores de automoveis
1528,Materia perigosa do ponto de vista do ambiente liquida n.s.a,0.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1529,"Hidrocarbonetos gasosos em mistura liquefeita, nsa",12000.0,1965,23,2.0,100,800.0,1600,True,,1965,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"hidrocarbonetos gasosos em mistura liquefeita, nsa"
1530,Tintas ou materias aparentadas as tintas,9880.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1530,Tetracloroetileno,19800.0,1897,60,6.1,50,100.0,800,True,,1897,ok,6.1,ok,6.1 — Matérias tóxicas,tetracloroetileno
1531,Tintas ou materias aparentadas as tintas,9880.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1531,Tetracloroetileno,19800.0,1897,60,6.1,50,100.0,800,True,,1897,ok,6.1,ok,6.1 — Matérias tóxicas,tetracloroetileno
1532,Tintas ou materias aparentadas as tintas,9880.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1532,Tetracloroetileno,19800.0,1897,60,6.1,50,100.0,800,True,,1897,ok,6.1,ok,6.1 — Matérias tóxicas,tetracloroetileno
1533,Tintas ou materias aparentadas as tintas,12340.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1534,Tintas ou materias aparentadas as tintas,28520.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1535,Acetona,17640.0,1090,33,3.0,50,300.0,800,True,,1090,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetona
1535,Materia perigosa do ponto de vista do ambiente liquida n.s.a,11860.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1535,Tintas ou materias aparentadas as tintas,12380.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1536,Acetona,17640.0,1090,33,3.0,50,300.0,800,True,,1090,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetona
1536,Materia perigosa do ponto de vista do ambiente liquida n.s.a,11860.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
1536,Tintas ou materias aparentadas as tintas,12380.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1537,Aerossois asfixiantes,9575.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1538,Acetona,23380.0,1090,33,3.0,50,300.0,800,True,,1090,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetona
1539,Acetona,23380.0,1090,33,3.0,50,300.0,800,True,,1090,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetona
1540,Tintas ou materias aparentadas as tintas,2500.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1540,Adesivos contendo um liquido inflamavel,24760.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1541,Peroxido de hidrogenio em solucao aquosa estabilizado,188990.0,2015,559,5.1,50,,800,True,,2015,ok,5.1,ok,5.1 — Matérias comburentes,peroxido de hidrogenio em solucao aquosa estabilizado
1541,Etanol (alcool etilico) ou etanol em solucao,0.0,1170,33,3.0,50,300.0,800,True,,1170,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etanol (alcool etilico) ou etanol em solucao
1541,Dioxido de carbono liquido refrigerado,24000.0,2187,22,2.0,100,100.0,800,True,,2187,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono liquido refrigerado
1541,Resina em solucao,4310.0,1866,33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
1542,Diisocianato de toluileno,43405.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1543,Diisocianato de toluileno,43405.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
1544,Diclorometano,13340.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
1545,Acumuladores electricos insusceptivel de verter,3060.0,2800,80,8.0,25,,800,True,,2800,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos insusceptivel de verter
1545,Nitrobenzeno,123640.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1545,Oxigenio comprimido,1680.0,1072,25,2.0,100,500.0,800,True,,1072,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,oxigenio comprimido
1546,Oxigenio comprimido,1680.0,1072,25,2.0,100,500.0,800,True,,1072,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,oxigenio comprimido
1547,Acumuladores electricos insusceptivel de verter,3060.0,2800,80,8.0,25,,800,True,,2800,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos insusceptivel de verter
1547,Nitrobenzeno,49400.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1548,Acumuladores electricos insusceptivel de verter,3060.0,2800,80,8.0,25,,800,True,,2800,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acumuladores electricos insusceptivel de verter
1548,Nitrobenzeno,49400.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1549,Kits de resina poliester,19567.0,3269,33,3.0,50,300.0,800,True,,3269,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,kits de resina poliester
1550,Nitrobenzeno,74240.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1551,Kits de resina poliester,19567.0,3269,33,3.0,50,300.0,800,True,,3269,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,kits de resina poliester
1552,Kits de resina poliester,13331.0,3269,33,3.0,50,300.0,800,True,,3269,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,kits de resina poliester
1553,Gas refrigerante r 404a,1660.0,3337,20,2.0,100,500.0,800,True,,3337,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,gas refrigerante r 404a
1553,Tetrafluor,1400.0,3159,20,2.0,100,500.0,800,True,,3159,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,tetrafluor
1553,"Gas frigorifico, n.s.a.",2349.0,1078,20,2.0,100,500.0,800,True,,1078,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,"gas frigorifico, n.s.a."
1554,Nitrobenzeno,66638.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1554,Hidroxido de sodio solido,62060.0,1823,80,8.0,50,,800,True,,1823,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,hidroxido de sodio solido
1555,Dispositivos de insuflagem de sacos insuflaveis,16772.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1556,Dispositivos de insuflagem de sacos insuflaveis,16772.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1557,Tintas ou materias aparentadas as tintas,33780.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1557,Aerossois asfixiantes,6540.0,1950,20,2.0,50,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois asfixiantes
1558,Bebidas alcoolicas contendo mais de 70% de alcool,38860.0,3065,33,3.0,50,300.0,800,True,,3065,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,bebidas alcoolicas contendo mais de 70% de alcool
1558,Nitrobenzeno,151690.0,1662,60,6.1,50,,800,True,,1662,ok,6.1,ok,6.1 — Matérias tóxicas,nitrobenzeno
1559,Dispositivos de insuflagem de sacos insuflaveis,15402.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1560,Dispositivos de insuflagem de sacos insuflaveis,15402.0,3268,90,9.0,50,,800,True,,3268,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,dispositivos de insuflagem de sacos insuflaveis
1561,Oxido de etileno e clorotetrafluoretano em mistura,0.0,3297,20,2.0,100,500.0,800,True,,3297,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,oxido de etileno e clorotetrafluoretano em mistura
1562,Adesivos contendo um liquido inflamavel,18375.0,1133,33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
1563,Liquido inflamavel n.s.a.,3360.0,1993,33,3.0,50,300.0,800,False,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1564,Liquido inflamavel n.s.a.,3360.0,1993,33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
1565,Tintas ou materias aparentadas as tintas,87440.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1565,"Destilados de petroleo, n.s.a.",17940.0,1268,33,3.0,50,300.0,800,True,,1268,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,"destilados de petroleo, n.s.a."
1566,Acido sulfurico,41280.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico
1567,Tintas ou materias aparentadas as tintas,14138.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1568,Argon liquido refrigerado,51300.0,1951,22,2.0,100,100.0,800,True,,1951,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,argon liquido refrigerado
1568,Tintas ou materias aparentadas as tintas,4880.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
1568,Propano,980.0,1978,23,2.0,100,800.0,1600,True,,1978,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,propano
